"202606";"202511";"UF";"COD_MUNICIPIO";"CIDADE";"DOCUMENTO";"NIS";"NOME";"VALOR"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.078.***-**";"39681007972";"DANIELA BARBOSA";"600,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.582.***-**";"27573449732";"CAMILA FREITAS";"650,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.241.***-**";"75135273846";"JULIANA ALVES COSTA";"750,00"
"202606";"202511";"PI";"2211001";"TERESINA";"***.402.***-**";"81949099793";"PAULO HENRIQUE MENDES";"650,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.274.***-**";"11976857966";"TATIANA MOREIRA";"600,00"
"202606";"202511";"BA";"2903201";"BARREIRAS";"***.520.***-**";"10831508005";"CARLOS EDUARDO SANTANA";"650,00"
"202606";"202511";"PI";"2207702";"PARNAIBA";"***.736.***-**";"49631000327";"MARIA DE FATIMA ROCHA";"800,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.117.***-**";"74669648920";"SANDRA REGINA SOARES";"750,00"
"202606";"202511";"PI";"2208007";"PICOS";"***.007.***-**";"20151515326";"GABRIELA MARTINS";"700,00"
"202606";"202511";"SP";"3509502";"CAMPINAS";"***.158.***-**";"74536931627";"PAULO HENRIQUE MENDES";"750,00"
"202606";"202511";"PR";"4106902";"CURITIBA";"***.692.***-**";"35228831257";"LUCAS GONCALVES";"1210,00"
"202606";"202511";"SC";"4205407";"FLORIANOPOLIS";"***.442.***-**";"40563296301";"RAFAEL RODRIGUES";"750,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.996.***-**";"71921059529";"CAMILA FREITAS";"1210,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.935.***-**";"33747593566";"LUCIANA MARTINS";"750,00"
"202606";"202511";"PB";"2501807";"BAYEUX";"***.349.***-**";"26782279762";"ANA CAROLINA SILVA";"900,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.641.***-**";"62368029283";"JOAO PEDRO SOUZA";"1210,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.633.***-**";"73642018529";"CAMILA FREITAS";"1210,00"
"202606";"202511";"ES";"3205200";"VILA VELHA";"***.708.***-**";"60599707734";"CARLOS EDUARDO SANTANA";"900,00"
"202606";"202511";"RN";"2408102";"NATAL";"***.219.***-**";"54956189528";"GABRIELA MARTINS";"1210,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.481.***-**";"67893413005";"PAULO HENRIQUE MENDES";"750,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.285.***-**";"80931408700";"LUCIANA MARTINS";"800,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.774.***-**";"13994236903";"ANA CAROLINA SILVA";"800,00"
"202606";"202511";"ES";"3205002";"SERRA";"***.738.***-**";"42757970113";"JOAO PEDRO SOUZA";"800,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.521.***-**";"51300490081";"MARIA APARECIDA SANTOS";"750,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.924.***-**";"44043884075";"FRANCISCA PEREIRA LIMA";"650,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.538.***-**";"19518013862";"LUCAS GONCALVES";"900,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.632.***-**";"79038642754";"JULIANA ALVES COSTA";"700,00"
"202606";"202511";"RR";"1400100";"BOA VISTA";"***.387.***-**";"46333658595";"ANTONIO FERREIRA";"600,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.544.***-**";"46063599286";"JULIANA ALVES COSTA";"800,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.545.***-**";"88143265336";"PATRICIA GOMES";"650,00"
"202606";"202511";"MT";"5103403";"CUIABA";"***.734.***-**";"16311456376";"MARIA DE FATIMA ROCHA";"650,00"
"202606";"202511";"CE";"2304202";"CRATO";"***.480.***-**";"35546731746";"ANTONIO FERREIRA";"1210,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.508.***-**";"22634665077";"LUCAS GONCALVES";"950,00"
"202606";"202511";"RO";"1100205";"PORTO VELHO";"***.198.***-**";"75626183857";"CAMILA FREITAS";"700,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.866.***-**";"16969215355";"PAULO HENRIQUE MENDES";"750,00"
"202606";"202511";"ES";"3205200";"VILA VELHA";"***.003.***-**";"76447536381";"GABRIELA MARTINS";"750,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.695.***-**";"80748354944";"DANIELA BARBOSA";"900,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.900.***-**";"39951194229";"FERNANDO ALMEIDA";"700,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.471.***-**";"60654720219";"MARIA APARECIDA SANTOS";"900,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.792.***-**";"89860745495";"CAMILA FREITAS";"650,00"
"202606";"202511";"ES";"3205200";"VILA VELHA";"***.997.***-**";"15419672494";"TATIANA MOREIRA";"650,00"
"202606";"202511";"PA";"1504208";"MARABA";"***.338.***-**";"53398328736";"TATIANA MOREIRA";"750,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.415.***-**";"94239102471";"FRANCISCA PEREIRA LIMA";"600,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.946.***-**";"53879502965";"SANDRA REGINA SOARES";"600,00"
"202606";"202511";"CE";"2304400";"FORTALEZA";"***.531.***-**";"58923406804";"RENATO CARVALHO";"600,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.200.***-**";"78921529004";"RAFAEL RODRIGUES";"700,00"
"202606";"202511";"SC";"4202404";"BLUMENAU";"***.924.***-**";"57487844813";"RENATO CARVALHO";"900,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.478.***-**";"94773587461";"ADRIANA RIBEIRO";"650,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.080.***-**";"81154770028";"CARLOS EDUARDO SANTANA";"750,00"
"202606";"202511";"CE";"2304400";"FORTALEZA";"***.094.***-**";"55069854355";"ADRIANA RIBEIRO";"650,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.827.***-**";"48357851210";"JULIANA ALVES COSTA";"900,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.561.***-**";"40270353389";"CARLOS EDUARDO SANTANA";"800,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.866.***-**";"88948000985";"DANIELA BARBOSA";"650,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.858.***-**";"61596395455";"GABRIELA MARTINS";"800,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.843.***-**";"92231161790";"RENATO CARVALHO";"600,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.128.***-**";"48805757169";"DANIELA BARBOSA";"700,00"
"202606";"202511";"AC";"1200609";"TARAUACA";"***.854.***-**";"64021837214";"MARIA DE FATIMA ROCHA";"1210,00"
"202606";"202511";"PE";"2604106";"CARUARU";"***.244.***-**";"63806133180";"MARIA APARECIDA SANTOS";"750,00"
"202606";"202511";"MS";"5003702";"DOURADOS";"***.584.***-**";"15953946753";"CARLOS EDUARDO SANTANA";"600,00"
"202606";"202511";"PB";"2501807";"BAYEUX";"***.981.***-**";"15802374498";"JOAO PEDRO SOUZA";"900,00"
"202606";"202511";"SC";"4205407";"FLORIANOPOLIS";"***.190.***-**";"88240497301";"ANA CAROLINA SILVA";"650,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.845.***-**";"86296829015";"LUCIANA MARTINS";"650,00"
"202606";"202511";"SC";"4202404";"BLUMENAU";"***.455.***-**";"75200086014";"BEATRIZ NASCIMENTO";"750,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.934.***-**";"63124493063";"MARCOS VINICIUS LOPES";"800,00"
"202606";"202511";"RO";"1100205";"PORTO VELHO";"***.206.***-**";"87837616736";"JOAO PEDRO SOUZA";"950,00"
"202606";"202511";"MA";"2111300";"SAO LUIS";"***.485.***-**";"26093280831";"MARIA APARECIDA SANTOS";"950,00"
"202606";"202511";"RN";"2408102";"NATAL";"***.398.***-**";"79893506387";"SANDRA REGINA SOARES";"600,00"
"202606";"202511";"MG";"3106705";"JUIZ DE FORA";"***.324.***-**";"34753860329";"FERNANDO ALMEIDA";"700,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.762.***-**";"75791838082";"JOAO PEDRO SOUZA";"900,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.286.***-**";"49543795912";"ADRIANA RIBEIRO";"1210,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.229.***-**";"15043397624";"RENATO CARVALHO";"750,00"
"202606";"202511";"MT";"5108402";"VARZEA GRANDE";"***.106.***-**";"24582085593";"ANA CAROLINA SILVA";"800,00"
"202606";"202511";"RS";"4305108";"CAXIAS DO SUL";"***.588.***-**";"93732795852";"FRANCISCA PEREIRA LIMA";"1210,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.986.***-**";"48844100381";"RAFAEL RODRIGUES";"1210,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.125.***-**";"73804144509";"ANTONIO FERREIRA";"750,00"
"202606";"202511";"RS";"4314902";"PORTO ALEGRE";"***.785.***-**";"55826683197";"MARCOS VINICIUS LOPES";"650,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.679.***-**";"95148078716";"LUCAS GONCALVES";"700,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.383.***-**";"93631111931";"PATRICIA GOMES";"900,00"
"202606";"202511";"SE";"2804805";"NOSSA SENHORA DO SOCORRO";"***.715.***-**";"76891602189";"JOAO PEDRO SOUZA";"950,00"
"202606";"202511";"RO";"1100205";"PORTO VELHO";"***.175.***-**";"24843691196";"MARIA DE FATIMA ROCHA";"600,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.657.***-**";"79113709904";"FRANCISCA PEREIRA LIMA";"600,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.148.***-**";"95719202787";"ANTONIO FERREIRA";"650,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.343.***-**";"25344453286";"LUCIANA MARTINS";"700,00"
"202606";"202511";"MS";"5003702";"DOURADOS";"***.122.***-**";"57399490772";"LUCIANA MARTINS";"650,00"
"202606";"202511";"PR";"4106902";"CURITIBA";"***.306.***-**";"31638305310";"BEATRIZ NASCIMENTO";"700,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.675.***-**";"66016408702";"ADRIANA RIBEIRO";"600,00"
"202606";"202511";"AM";"1302603";"MANAUS";"***.406.***-**";"51082091324";"GABRIELA MARTINS";"950,00"
"202606";"202511";"AM";"1303403";"PARINTINS";"***.928.***-**";"13255512100";"LUCAS GONCALVES";"700,00"
"202606";"202511";"PE";"2611606";"RECIFE";"***.159.***-**";"20375650895";"MARIA DE FATIMA ROCHA";"900,00"
"202606";"202511";"RS";"4314902";"PORTO ALEGRE";"***.768.***-**";"48844015953";"RENATO CARVALHO";"900,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.493.***-**";"75111487511";"TATIANA MOREIRA";"650,00"
"202606";"202511";"CE";"2304400";"FORTALEZA";"***.439.***-**";"62597385894";"RAFAEL RODRIGUES";"650,00"
"202606";"202511";"RS";"4314902";"PORTO ALEGRE";"***.490.***-**";"52031370204";"SANDRA REGINA SOARES";"950,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.890.***-**";"37066934093";"ANTONIO FERREIRA";"650,00"
"202606";"202511";"PI";"2211001";"TERESINA";"***.444.***-**";"51934432438";"LUCIANA MARTINS";"900,00"
"202606";"202511";"PE";"2611606";"RECIFE";"***.890.***-**";"25633091622";"MARCOS VINICIUS LOPES";"900,00"
"202606";"202511";"RO";"1100205";"PORTO VELHO";"***.509.***-**";"32480450369";"PAULO HENRIQUE MENDES";"650,00"
"202606";"202511";"MT";"5103403";"CUIABA";"***.147.***-**";"84560879608";"BEATRIZ NASCIMENTO";"750,00"
"202606";"202511";"BA";"2910800";"FEIRA DE SANTANA";"***.712.***-**";"90602318824";"ANTONIO FERREIRA";"1210,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.982.***-**";"57018359423";"PAULO HENRIQUE MENDES";"1210,00"
"202606";"202511";"PE";"2604106";"CARUARU";"***.383.***-**";"67363222105";"FERNANDO ALMEIDA";"900,00"
"202606";"202511";"SE";"2800308";"ARACAJU";"***.112.***-**";"63000008139";"LUCAS GONCALVES";"650,00"
"202606";"202511";"ES";"3205309";"VITORIA";"***.116.***-**";"56146260833";"ADRIANA RIBEIRO";"650,00"
"202606";"202511";"SC";"4205407";"FLORIANOPOLIS";"***.187.***-**";"10537435004";"JOAO PEDRO SOUZA";"650,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.305.***-**";"75049248184";"FRANCISCA PEREIRA LIMA";"900,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.606.***-**";"48224733939";"MARIA DE FATIMA ROCHA";"900,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.144.***-**";"65848373027";"JOAO PEDRO SOUZA";"600,00"
"202606";"202511";"RJ";"3304904";"SAO GONCALO";"***.566.***-**";"92383149025";"CARLOS EDUARDO SANTANA";"900,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.692.***-**";"50618807527";"CAMILA FREITAS";"950,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.081.***-**";"43937668053";"MARIA DE FATIMA ROCHA";"600,00"
"202606";"202511";"RR";"1400100";"BOA VISTA";"***.190.***-**";"11578941768";"LUCAS GONCALVES";"700,00"
"202606";"202511";"AL";"2700300";"ARAPIRACA";"***.509.***-**";"25653188489";"ADRIANA RIBEIRO";"800,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.308.***-**";"90144276509";"JULIANA ALVES COSTA";"600,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.227.***-**";"67741360523";"CAMILA FREITAS";"800,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.592.***-**";"20190684805";"GABRIELA MARTINS";"900,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.263.***-**";"67943593716";"RAFAEL RODRIGUES";"600,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.317.***-**";"71945080794";"RAFAEL RODRIGUES";"600,00"
"202606";"202511";"PR";"4113700";"LONDRINA";"***.568.***-**";"81556677337";"DANIELA BARBOSA";"950,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.865.***-**";"31085466811";"GABRIELA MARTINS";"600,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.270.***-**";"94420487820";"SANDRA REGINA SOARES";"950,00"
"202606";"202511";"MA";"2111300";"SAO LUIS";"***.948.***-**";"50780924570";"TATIANA MOREIRA";"950,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.225.***-**";"21818171015";"FERNANDO ALMEIDA";"600,00"
"202606";"202511";"RN";"2408102";"NATAL";"***.269.***-**";"25968914467";"ANA CAROLINA SILVA";"600,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.432.***-**";"66053317837";"MARIA APARECIDA SANTOS";"600,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.412.***-**";"76102158303";"CARLOS EDUARDO SANTANA";"700,00"
"202606";"202511";"AC";"1200401";"RIO BRANCO";"***.925.***-**";"64669516275";"LUCAS GONCALVES";"950,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.980.***-**";"91755833606";"LUCAS GONCALVES";"950,00"
"202606";"202511";"PI";"2208007";"PICOS";"***.619.***-**";"39650311990";"CAMILA FREITAS";"750,00"
"202606";"202511";"MT";"5108402";"VARZEA GRANDE";"***.089.***-**";"62066699064";"GABRIELA MARTINS";"700,00"
"202606";"202511";"BA";"2910800";"FEIRA DE SANTANA";"***.864.***-**";"92963617869";"JOAO PEDRO SOUZA";"900,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.184.***-**";"93031964795";"FRANCISCA PEREIRA LIMA";"950,00"
"202606";"202511";"BA";"2903201";"BARREIRAS";"***.352.***-**";"51263131335";"TATIANA MOREIRA";"800,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.746.***-**";"38733786862";"DANIELA BARBOSA";"950,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.924.***-**";"86076704811";"MARCOS VINICIUS LOPES";"1210,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.499.***-**";"27248470752";"MARCOS VINICIUS LOPES";"600,00"
"202606";"202511";"MS";"5003702";"DOURADOS";"***.894.***-**";"44799226916";"CARLOS EDUARDO SANTANA";"1210,00"
"202606";"202511";"AM";"1303403";"PARINTINS";"***.100.***-**";"25585621615";"RAFAEL RODRIGUES";"950,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.469.***-**";"69542309817";"MARIA APARECIDA SANTOS";"900,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.814.***-**";"90158676291";"LUCAS GONCALVES";"600,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.530.***-**";"96054240217";"PAULO HENRIQUE MENDES";"750,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.132.***-**";"18107789024";"JULIANA ALVES COSTA";"750,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.321.***-**";"68757606079";"RAFAEL RODRIGUES";"750,00"
"202606";"202511";"RJ";"3304904";"SAO GONCALO";"***.945.***-**";"54746937636";"ANA CAROLINA SILVA";"600,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.698.***-**";"98696585674";"LUCAS GONCALVES";"900,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.946.***-**";"97057396932";"PATRICIA GOMES";"750,00"
"202606";"202511";"PB";"2501807";"BAYEUX";"***.254.***-**";"45370740647";"ADRIANA RIBEIRO";"900,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.245.***-**";"84231195990";"ADRIANA RIBEIRO";"900,00"
"202606";"202511";"AC";"1200401";"RIO BRANCO";"***.374.***-**";"56900093113";"LUCIANA MARTINS";"750,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.231.***-**";"27080345686";"MARCOS VINICIUS LOPES";"650,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.742.***-**";"27018471971";"MARIA DE FATIMA ROCHA";"1210,00"
"202606";"202511";"PI";"2208007";"PICOS";"***.273.***-**";"32349890100";"LUCAS GONCALVES";"1210,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.674.***-**";"32286974319";"PATRICIA GOMES";"700,00"
"202606";"202511";"SP";"3550308";"SAO PAULO";"***.954.***-**";"25405482990";"FRANCISCA PEREIRA LIMA";"1210,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.112.***-**";"97874184758";"CAMILA FREITAS";"1210,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.168.***-**";"47815551148";"RENATO CARVALHO";"1210,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.226.***-**";"86568474695";"ANTONIO FERREIRA";"800,00"
"202606";"202511";"PR";"4113700";"LONDRINA";"***.280.***-**";"70447305630";"DANIELA BARBOSA";"950,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.867.***-**";"71809985144";"GABRIELA MARTINS";"650,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.497.***-**";"19293986078";"MARCOS VINICIUS LOPES";"1210,00"
"202606";"202511";"RS";"4305108";"CAXIAS DO SUL";"***.969.***-**";"53555123600";"DANIELA BARBOSA";"700,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.127.***-**";"77629210139";"PAULO HENRIQUE MENDES";"900,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.358.***-**";"26116467764";"PAULO HENRIQUE MENDES";"600,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.893.***-**";"32513507287";"LUCIANA MARTINS";"900,00"
"202606";"202511";"ES";"3205002";"SERRA";"***.630.***-**";"24807110370";"GABRIELA MARTINS";"900,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.453.***-**";"81199291880";"DANIELA BARBOSA";"700,00"
"202606";"202511";"AM";"1303403";"PARINTINS";"***.363.***-**";"17600324141";"LUCAS GONCALVES";"750,00"
"202606";"202511";"SP";"3509502";"CAMPINAS";"***.662.***-**";"54698206506";"RENATO CARVALHO";"1210,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.042.***-**";"11006902914";"FERNANDO ALMEIDA";"1210,00"
"202606";"202511";"PI";"2211001";"TERESINA";"***.092.***-**";"10238054523";"RENATO CARVALHO";"900,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.454.***-**";"65870916956";"JULIANA ALVES COSTA";"800,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.410.***-**";"46096522457";"FERNANDO ALMEIDA";"1210,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.656.***-**";"26056873722";"CAMILA FREITAS";"900,00"
"202606";"202511";"MA";"2111300";"SAO LUIS";"***.389.***-**";"15700104014";"MARIA DE FATIMA ROCHA";"900,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.788.***-**";"19607848349";"BEATRIZ NASCIMENTO";"650,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.632.***-**";"53618132336";"DANIELA BARBOSA";"650,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.942.***-**";"20157726107";"FERNANDO ALMEIDA";"800,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.179.***-**";"68288076294";"RENATO CARVALHO";"700,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.259.***-**";"94144691443";"PAULO HENRIQUE MENDES";"700,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.664.***-**";"12709378776";"MARCOS VINICIUS LOPES";"800,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.347.***-**";"85900242083";"MARIA DE FATIMA ROCHA";"950,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.767.***-**";"43529483360";"DANIELA BARBOSA";"950,00"
"202606";"202511";"RO";"1100205";"PORTO VELHO";"***.371.***-**";"41425439568";"DANIELA BARBOSA";"900,00"
"202606";"202511";"SC";"4205407";"FLORIANOPOLIS";"***.860.***-**";"11936617597";"BEATRIZ NASCIMENTO";"800,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.317.***-**";"65582312131";"LUCAS GONCALVES";"800,00"
"202606";"202511";"BA";"2903201";"BARREIRAS";"***.514.***-**";"31828159475";"DANIELA BARBOSA";"950,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.940.***-**";"42831177867";"JOAO PEDRO SOUZA";"950,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.892.***-**";"41215835394";"JOAO PEDRO SOUZA";"1210,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.696.***-**";"83287951483";"GABRIELA MARTINS";"650,00"
"202606";"202511";"TO";"1702109";"ARAGUAINA";"***.657.***-**";"52810692769";"ANA CAROLINA SILVA";"900,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.939.***-**";"78556455880";"CARLOS EDUARDO SANTANA";"950,00"
"202606";"202511";"RS";"4314902";"PORTO ALEGRE";"***.764.***-**";"98677721733";"GABRIELA MARTINS";"700,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.703.***-**";"92493491200";"TATIANA MOREIRA";"1210,00"
"202606";"202511";"MT";"5108402";"VARZEA GRANDE";"***.622.***-**";"33641480144";"RAFAEL RODRIGUES";"800,00"
"202606";"202511";"CE";"2304202";"CRATO";"***.927.***-**";"39904715788";"JULIANA ALVES COSTA";"800,00"
"202606";"202511";"MT";"5108402";"VARZEA GRANDE";"***.357.***-**";"52196496094";"SANDRA REGINA SOARES";"700,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.259.***-**";"80402871561";"JOSE CARLOS OLIVEIRA";"1210,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.088.***-**";"99365748250";"LUCAS GONCALVES";"650,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.877.***-**";"39059441625";"FERNANDO ALMEIDA";"900,00"
"202606";"202511";"MT";"5103403";"CUIABA";"***.013.***-**";"39414278687";"DANIELA BARBOSA";"900,00"
"202606";"202511";"PE";"2611606";"RECIFE";"***.301.***-**";"98494834800";"TATIANA MOREIRA";"950,00"
"202606";"202511";"AL";"2700300";"ARAPIRACA";"***.713.***-**";"31640590074";"CAMILA FREITAS";"900,00"
"202606";"202511";"AC";"1200401";"RIO BRANCO";"***.424.***-**";"67442267315";"BEATRIZ NASCIMENTO";"1210,00"
"202606";"202511";"SP";"3509502";"CAMPINAS";"***.235.***-**";"86133204520";"LUCAS GONCALVES";"900,00"
"202606";"202511";"AC";"1200203";"CRUZEIRO DO SUL";"***.505.***-**";"90688820264";"LUCIANA MARTINS";"700,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.017.***-**";"18930428297";"ANA CAROLINA SILVA";"750,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.663.***-**";"76099856732";"BEATRIZ NASCIMENTO";"1210,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.566.***-**";"33412357814";"JULIANA ALVES COSTA";"700,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.514.***-**";"21728831379";"MARCOS VINICIUS LOPES";"600,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.156.***-**";"50119715324";"LUCIANA MARTINS";"800,00"
"202606";"202511";"PR";"4106902";"CURITIBA";"***.427.***-**";"82560958311";"SANDRA REGINA SOARES";"900,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.592.***-**";"92729800680";"LUCIANA MARTINS";"950,00"
"202606";"202511";"ES";"3205309";"VITORIA";"***.587.***-**";"89711823065";"JOSE CARLOS OLIVEIRA";"950,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.360.***-**";"77949673914";"FERNANDO ALMEIDA";"1210,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.934.***-**";"76831160079";"CAMILA FREITAS";"1210,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.465.***-**";"28715665235";"TATIANA MOREIRA";"950,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.988.***-**";"96784744795";"ADRIANA RIBEIRO";"600,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.395.***-**";"39787308627";"FRANCISCA PEREIRA LIMA";"950,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.942.***-**";"13023572394";"GABRIELA MARTINS";"800,00"
"202606";"202511";"SP";"3509502";"CAMPINAS";"***.208.***-**";"42715477285";"RAFAEL RODRIGUES";"1210,00"
"202606";"202511";"CE";"2304400";"FORTALEZA";"***.625.***-**";"70082336926";"RAFAEL RODRIGUES";"1210,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.780.***-**";"67390237474";"FRANCISCA PEREIRA LIMA";"900,00"
"202606";"202511";"SE";"2800308";"ARACAJU";"***.504.***-**";"76784042724";"TATIANA MOREIRA";"650,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.334.***-**";"37038458795";"FRANCISCA PEREIRA LIMA";"750,00"
